#Name,"Time","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","estimated_lead_states_ax2","estimated_lead_states_beta2","estimated_lead_states_vx2","estimated_lead_states_wz2","groundtruth_lead_states_ax2","groundtruth_lead_states_beta2","groundtruth_lead_states_vx2","groundtruth_lead_states_wz2"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s^2","rad","m/s","rad/s","m/s^2","rad","m/s","rad/s"
0.401,0,0,-4.280262467e-05,2.340128091e-12,4.324032785e-05,0.0003808698653,-0.0010687333,0,5.695547844e-07,5.033912653e-07
0.411,0,0,-4.280262466e-05,2.339239913e-12,4.281230162e-05,0.0003808698652,-0.001068237811,0,5.729523689e-07,3.873815892e-07
0.421,0,0,-4.280262464e-05,2.339239913e-12,4.238427538e-05,0.0003808698652,-0.001067774356,0,5.808878665e-07,2.72306748e-07
0.431,0,0,-6.503766548e-05,-5.231561584e-11,3.679267483e-05,0.0004518630714,-0.001067350294,0,5.929691211e-07,1.585268004e-07
0.441,0,0,-6.503766549e-05,-5.231726163e-11,3.614229818e-05,0.0004518630715,-0.001066966898,0,6.087773929e-07,4.711633165e-08
0.451,0,0,-6.503766554e-05,-5.231648448e-11,3.549192153e-05,0.0004518630715,-0.001066626269,0,6.278505799e-07,-6.141367125e-08
0.461,0,0,-6.503766559e-05,-5.231692857e-11,3.484154487e-05,0.0004518630715,-0.001066328565,0,6.497190206e-07,-1.664306489e-07
0.471,0,0,-6.50376656e-05,-5.231648448e-11,3.419116821e-05,0.0004518630715,-0.001066072863,0,6.739100627e-07,-2.673036582e-07
0.481,0,0,-6.50376656e-05,-5.231648448e-11,3.354079155e-05,0.0004518630714,-0.001065858854,0,6.999499768e-07,-3.637008916e-07
0.491,0,0,-0.0001111783279,-1.20820742e-10,2.044192726e-05,0.0005433722692,-0.001065684589,0,7.27383047e-07,-4.550791603e-07
0.501,0,0,-0.000111178328,-1.208196876e-10,1.933014398e-05,0.0005433722693,-0.001065548974,0,7.557631338e-07,-5.411926496e-07
0.511,0,0,-0.000111178328,-1.208212419e-10,1.82183607e-05,0.0005433722692,-0.001065450065,0,7.846686395e-07,-6.217201412e-07
0.521,0,0,-0.0001111783279,-1.208220191e-10,1.710657742e-05,0.0005433722691,-0.001065385975,0,8.137002242e-07,-6.964391159e-07
0.531,0,0,-0.0001111783279,-1.208202427e-10,1.599479414e-05,0.000543372269,-0.001065354872,0,8.424841944e-07,-7.65224272e-07
0.541,0,0,-0.0001111783279,-1.208202427e-10,1.488301086e-05,0.0005433722689,-0.001065354443,0,8.706771237e-07,-8.27923969e-07
0.551,0,0,-0.0002171051201,-1.937190739e-10,-1.914448552e-05,0.0006654004554,-0.001065382715,0,8.979630184e-07,-8.845217581e-07
0.561,0,0,-0.0002171051201,-1.937193739e-10,-2.131553671e-05,0.0006654004555,-0.001065437344,0,9.240582739e-07,-9.349810072e-07
0.571,0,0,-0.0002171051201,-1.937187077e-10,-2.348658791e-05,0.0006654004555,-0.00106551614,0,9.487090596e-07,-9.793426912e-07
0.581,0,0,-0.0002171051201,-1.937187077e-10,-2.565763912e-05,0.0006654004555,-0.001065616887,0,9.716925659e-07,-1.017681732e-06
0.591,0,0,-0.0002171051202,-1.937195959e-10,-2.782869033e-05,0.0006654004555,-0.001065737327,0,9.928165439e-07,-1.050092121e-06
0.601,0,0,-0.0002171051203,-1.937195959e-10,-2.999974154e-05,0.0006654004555,-0.001065875394,0,1.011917402e-06,-1.076725281e-06
0.611,0,0,-0.001169468485,-1.54017818e-10,-0.0003684941272,0.0003494134621,-0.001066029032,0,1.028860151e-06,-1.09773498e-06
0.621,0,0,-0.001169468485,-1.540160222e-10,-0.0003801888121,0.0003494134621,-0.001066196599,0,1.043534814e-06,-1.113317642e-06
0.631,0,0,-0.001169468485,-1.54015356e-10,-0.0003918834969,0.0003494134621,-0.001066377934,0,1.055850671e-06,-1.123681367e-06
0.641,0,0,-0.001169468486,-1.540126915e-10,-0.0004035781818,0.0003494134621,-0.00106676509,0,1.073015043e-06,-1.129672323e-06
0.651,0,0,-0.001169468486,-1.540135797e-10,-0.0004152728667,0.0003494134621,-0.00106676509,0,1.073015043e-06,-1.129672323e-06
0.661,0,0,-0.001169468486,-1.540126915e-10,-0.0004269675516,0.0003494134622,-0.001066953804,0,1.078057335e-06,-1.125819076e-06
