#Name,"Time","follow_longi_velocity_estimate_error","follow_sideslip_angle_estimate_error","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","lead_longi_velocity_estimate_error","lead_sideslip_angle_estimate_error"
#Dataset,"C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s","m/s","m/s","rad"
0.571,-9.865210451e-07,0,9.487091027e-07,9.487090596e-07,-9.913302363e-07,0
0.581,-1.16650157e-05,0,9.716926098e-07,9.716925659e-07,-1.014313743e-06,0
0.591,-2.234269448e-05,0,9.928165885e-07,9.928165439e-07,-2.021396702e-05,0
0.601,-3.30195849e-05,0,1.011917447e-06,1.011917402e-06,-2.02218583e-05,0
0.611,-1.068277606e-06,0,1.028860196e-06,1.028860151e-06,-1.070419364e-06,0
0.621,-1.174370392e-05,0,1.043534859e-06,1.043534814e-06,-1.085094028e-06,0
0.631,-2.241846449e-05,0,1.055850716e-06,1.055850671e-06,-2.134702528e-05,0
0.641,-3.309258715e-05,0,1.065680238e-06,1.065680194e-06,-2.136029668e-05,0
0.651,-1.114383346e-06,0,1.073015087e-06,1.073015043e-06,-1.115659726e-06,0
0.661,-1.178753868e-05,0,1.078057379e-06,1.078057335e-06,-1.120302923e-06,0
0.671,-2.246009757e-05,0,1.080513226e-06,1.080513183e-06,-2.352411137e-05,0
0.681,-3.312933639e-05,0,1.080076686e-06,1.080076645e-06,-2.352400581e-05,0
0.691,-1.119939693e-06,0,1.076148911e-06,1.068060237e-06,-1.118821149e-06,0
0.701,-1.179128299e-05,0,1.068060274e-06,1.068060237e-06,-1.110732514e-06,0
0.711,-2.246314496e-05,0,1.055947429e-06,1.055947395e-06,-2.245199795e-05,0
0.721,-3.313555264e-05,0,1.040315883e-06,1.040315852e-06,-2.24363664e-05,0
0.731,-1.068213253e-06,0,1.021473297e-06,1.021473269e-06,-1.071020387e-06,0
0.741,-1.173862086e-05,0,9.999479819e-07,9.999479564e-07,-1.041604928e-06,0
0.751,-2.240896175e-05,0,9.76255684e-07,9.762556617e-07,-2.239885504e-05,0
0.761,-3.308008147e-05,0,9.508348386e-07,9.508348195e-07,-2.23734342e-05,0
0.771,-9.71996282e-07,0,9.236176954e-07,9.2361768e-07,-9.717330334e-07,0
0.781,-1.164694878e-05,0,8.945388794e-07,8.945388678e-07,-9.426542211e-07,0
0.791,-2.232318368e-05,0,8.639490873e-07,8.639490796e-07,-2.232252623e-05,0
0.801,-3.300054545e-05,0,8.32437959e-07,8.324379549e-07,-2.230373431e-05,0
0.811,-8.498258431e-07,0,8.006441573e-07,8.006441567e-07,-8.381240335e-07,0
