#Name,"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","rad","m","m","rad","m","m","rad","m","m","rad","m","m"
0.341,-0.001819930342,3.128728332,0.005598101969,0.001178974202,3.155980543,0.003480610471,1.375344283e-12,3.11,-3.482684108e-06,0.0001109766528,3.161615561,-0.0001088814777
0.351,-0.001819930342,3.128728332,0.005598101969,0.0011789743,3.155981061,0.003480434063,1.405986438e-12,3.11,-3.647129647e-06,0.0001109766528,3.161615561,-0.0001088814777
0.361,-0.001819930342,3.128728332,0.005598101969,0.001178976771,3.155981498,0.003480259343,1.435740415e-12,3.11,-3.796043741e-06,0.0001109766528,3.161615561,-0.0001088814777
0.371,-0.001819930342,3.128728332,0.005598101969,0.001591029599,3.155949373,0.002829373783,1.46394008e-12,3.11,-3.928767691e-06,0.009754609193,3.172768071,-0.007171310332
0.381,-0.001819930342,3.128728332,0.005598101969,0.001591076085,3.155949676,0.002828955157,1.491251567e-12,3.11,-4.044769182e-06,0.009754609193,3.172768071,-0.007171310332
0.391,-0.001819930342,3.128728332,0.005598101969,0.001591025776,3.155950214,0.002829043446,1.517896919e-12,3.11,-4.143654848e-06,0.009754609193,3.172768071,-0.007171310332
0.401,-0.001819930342,3.128728332,0.005598101969,0.001591039538,3.155950692,0.002828864316,1.543210004e-12,3.11,-4.225248049e-06,0.009754609193,3.172768071,-0.007171310332
0.411,-0.001819930342,3.128728332,0.005598101969,0.001591025115,3.155951374,0.002828873108,1.567190822e-12,3.11,-4.289439351e-06,0.009754609193,3.172768071,-0.007171310332
0.421,-0.001819930342,3.128728332,0.005598101969,0.001591031535,3.155951756,0.002828775049,1.59072755e-12,3.11,-4.336314437e-06,0.009754609193,3.172768071,-0.007171310332
0.431,-0.001819930342,3.128728332,0.005598101969,0.001877150855,3.155930346,0.002544206288,1.613598144e-12,3.11,-4.366046364e-06,0.009426126507,3.173177399,-0.006344347057
0.441,-0.001819930342,3.128728332,0.005598101969,0.001877182282,3.155930669,0.002543985121,1.634914426e-12,3.11,-4.37893149e-06,0.009426126507,3.173177399,-0.006344347057
0.451,-0.001819930342,3.128728332,0.005598101969,0.00187714789,3.155931352,0.002544144937,1.655786619e-12,3.11,-4.375383547e-06,0.009426126507,3.173177399,-0.006344347057
0.461,-0.001819930342,3.128728332,0.005598101969,0.001877157632,3.155931694,0.002544093429,1.675770633e-12,3.11,-4.355888962e-06,0.009426126507,3.173177399,-0.006344347057
0.471,-0.001819930342,3.128728332,0.005598101969,0.001877146737,3.155932232,0.002544184128,1.694200336e-12,3.11,-4.321042728e-06,0.009426126507,3.173177399,-0.006344347057
